Island,Month,Year,Arrival_Type,Arrivals
LĀNA'I,1,2017,International,1018.9567183990764
LĀNA'I,1,2017,Total,4651.835817960693
LĀNA'I,7,2017,Domestic,4363.873470630903
LĀNA'I,7,2017,International,906.0962379585067
LĀNA'I,7,2017,Total,5269.969708589408
LĀNA'I,6,2017,Domestic,4446.673465031856
LĀNA'I,6,2017,International,918.8904291250985
LĀNA'I,6,2017,Total,5365.563894156971
LĀNA'I,3,2017,Domestic,4623.563997569123
LĀNA'I,3,2017,International,1530.5663246602587
LĀNA'I,3,2017,Total,6154.130322229477
LĀNA'I,5,2017,Domestic,4401.962881267503
LĀNA'I,5,2017,International,1596.441381459342
LĀNA'I,5,2017,Total,5998.404262726807
LĀNA'I,11,2017,Domestic,3636.6905099556643
LĀNA'I,11,2017,International,1242.764167700294
LĀNA'I,11,2017,Total,4879.454677655995
LĀNA'I,10,2017,Domestic,3742.260260218006
LĀNA'I,10,2017,International,1233.1663363536966
LĀNA'I,10,2017,Total,4975.426596571655
LĀNA'I,9,2017,Domestic,3521.1671242186503
LĀNA'I,9,2017,International,1693.9468852985474
LĀNA'I,9,2017,Total,5215.1140095172395
LĀNA'I,4,2018,Domestic,4436.893543872376
LĀNA'I,4,2018,International,2078.2681169708844
LĀNA'I,4,2018,Total,6515.161660843394
LĀNA'I,8,2018,Domestic,4200.22063776442
LĀNA'I,8,2018,International,2221.42933612634
LĀNA'I,8,2018,Total,6421.649973890722
LĀNA'I,12,2018,Domestic,4773.438491554028
LĀNA'I,12,2018,International,983.1230364605944
LĀNA'I,12,2018,Total,5756.561528014555
LĀNA'I,2,2018,Domestic,4262.109919370107
LĀNA'I,2,2018,International,2144.6278786188523
LĀNA'I,2,2018,Total,6406.737797989096
LĀNA'I,1,2018,Domestic,4695.950511173286
LĀNA'I,1,2018,International,1432.6981816401524
LĀNA'I,1,2018,Total,6128.648692813361
LĀNA'I,7,2018,Domestic,5069.431257062529
LĀNA'I,7,2018,International,1145.6573276037338
LĀNA'I,7,2018,Total,6215.088584666299
LĀNA'I,6,2018,Domestic,4968.971395194531
LĀNA'I,6,2018,International,2065.275495372651
LĀNA'I,6,2018,Total,7034.246890567332
LĀNA'I,3,2018,Domestic,5368.378764298416
LĀNA'I,3,2018,International,1638.1520589554598
LĀNA'I,3,2018,Total,7006.530823253921
LĀNA'I,5,2018,Domestic,4824.095318554328
LĀNA'I,5,2018,International,1705.447112334247
LĀNA'I,5,2018,Total,6529.542430888479
LĀNA'I,11,2018,Domestic,4246.6738514665085
LĀNA'I,11,2018,International,1851.9135734892548
LĀNA'I,11,2018,Total,6098.587424955759
LĀNA'I,10,2018,Domestic,3950.758921812792
LĀNA'I,10,2018,International,1652.8507592993749
LĀNA'I,10,2018,Total,5603.609681112217
LĀNA'I,9,2018,Domestic,3513.150405708404
LĀNA'I,9,2018,International,1780.789719711873
LĀNA'I,9,2018,Total,5293.940125420213
LĀNA'I,4,2019,Domestic,4403.985850446326
LĀNA'I,4,2019,International,991.4961223037258
LĀNA'I,4,2019,Total,5395.481972749986
LĀNA'I,8,2019,Domestic,5246.4705255890385
LĀNA'I,8,2019,International,2492.923718618065
LĀNA'I,8,2019,Total,7739.394244207111
LĀNA'I,12,2019,Domestic,5802.98703847498
LĀNA'I,12,2019,International,1201.4809649984475
LĀNA'I,12,2019,Total,7004.468003473337
LĀNA'I,2,2019,Domestic,4469.589238391069
LĀNA'I,2,2019,International,1738.0504361674693
LĀNA'I,2,2019,Total,6207.639674558631
LĀNA'I,1,2019,Domestic,4363.795204247137
LĀNA'I,1,2019,International,2061.331820428266
LĀNA'I,1,2019,Total,6425.127024675444
LĀNA'I,7,2019,Domestic,5620.602830971164
LĀNA'I,7,2019,International,3569.2494676989204
LĀNA'I,7,2019,Total,9189.852298669759
LĀNA'I,6,2019,Domestic,5667.607651511063
LĀNA'I,6,2019,International,3352.365192389693
LĀNA'I,6,2019,Total,9019.972843900807
LĀNA'I,3,2019,Domestic,4836.176295446741
LĀNA'I,3,2019,International,4128.166718160373
LĀNA'I,3,2019,Total,8964.343013607222
LĀNA'I,5,2019,Domestic,5235.776250298628
LĀNA'I,5,2019,International,1344.595824538233
LĀNA'I,5,2019,Total,6580.372074836696
LĀNA'I,11,2019,Domestic,4361.628140747422
LĀNA'I,11,2019,International,1006.1209118549449
LĀNA'I,11,2019,Total,5367.749052602279
LĀNA'I,10,2019,Domestic,4503.460283971719
LĀNA'I,10,2019,International,1935.3113789620677
LĀNA'I,10,2019,Total,6438.771662934028
LĀNA'I,9,2019,Domestic,4287.029526831409
LĀNA'I,9,2019,International,1482.7583674273262
LĀNA'I,9,2019,Total,5769.787894258746
LĀNA'I,4,2020,Domestic,21.279616013071898
LĀNA'I,4,2020,International,0.0
LĀNA'I,4,2020,Total,21.279616013071898
LĀNA'I,8,2020,Domestic,80.80845598345658
LĀNA'I,8,2020,International,0.0
LĀNA'I,8,2020,Total,80.80845598345658
LĀNA'I,12,2020,Domestic,1257.1063883313846
LĀNA'I,12,2020,International,0.0
LĀNA'I,12,2020,Total,1257.1063883313846
LĀNA'I,2,2020,Domestic,5132.065294575705
LĀNA'I,2,2020,International,1013.5421223790929
LĀNA'I,2,2020,Total,6145.6074169547055
LĀNA'I,1,2020,Domestic,4826.201490794565
LĀNA'I,1,2020,International,1239.622634592819
LĀNA'I,1,2020,Total,6065.824125387288
LĀNA'I,7,2020,Domestic,121.01569961958093
LĀNA'I,7,2020,International,0.0
LĀNA'I,7,2020,Total,121.01569961958093
LĀNA'I,6,2020,Domestic,63.54002978058106
LĀNA'I,6,2020,International,0.0
LĀNA'I,6,2020,Total,63.54002978058106
LĀNA'I,3,2020,Domestic,2422.503831076385
LĀNA'I,3,2020,International,181.87399158757003
LĀNA'I,3,2020,Total,2604.377822663968
LĀNA'I,5,2020,Domestic,25.903379836530775
LĀNA'I,5,2020,International,0.0
LĀNA'I,5,2020,Total,25.903379836530775
LĀNA'I,11,2020,Domestic,903.9767358130242
LĀNA'I,11,2020,International,0.0
LĀNA'I,11,2020,Total,903.9767358130242
LĀNA'I,10,2020,Domestic,595.4992415425116
LĀNA'I,10,2020,International,0.0
LĀNA'I,10,2020,Total,595.4992415425116
LĀNA'I,9,2020,Domestic,39.083286948068
LĀNA'I,9,2020,International,0.0
LĀNA'I,9,2020,Total,39.083286948068
LĀNA'I,4,2021,Domestic,3379.626563312452
LĀNA'I,4,2021,International,5.116740500405565
LĀNA'I,4,2021,Total,3384.743303812858
LĀNA'I,8,2021,Domestic,5615.5851541586135
LĀNA'I,8,2021,International,6.505133470225872
LĀNA'I,8,2021,Total,5622.090287628839
LĀNA'I,12,2021,Domestic,5199.705547802605
LĀNA'I,12,2021,International,362.73035309501637
LĀNA'I,12,2021,Total,5562.435900897596
LĀNA'I,2,2021,Domestic,1600.600339504306
LĀNA'I,2,2021,International,2.577167331265692
LĀNA'I,2,2021,Total,1603.1775068355719
LĀNA'I,1,2021,Domestic,941.4588965846422
LĀNA'I,1,2021,International,12.725312292279225
LĀNA'I,1,2021,Total,954.1842088769214
LĀNA'I,7,2021,Domestic,6039.215359400411
LĀNA'I,7,2021,International,0.4116022099447514
LĀNA'I,7,2021,Total,6039.6269616103555
LĀNA'I,6,2021,Domestic,5055.881235729735
LĀNA'I,6,2021,International,0.0
LĀNA'I,6,2021,Total,5055.881235729735
LĀNA'I,3,2021,Domestic,2590.064267215151
LĀNA'I,3,2021,International,0.0
LĀNA'I,3,2021,Total,2590.064267215151
LĀNA'I,5,2021,Domestic,4338.188309587765
LĀNA'I,5,2021,International,1.2781954887218046
LĀNA'I,5,2021,Total,4339.466505076487
LĀNA'I,11,2021,Domestic,4215.040567625096
LĀNA'I,11,2021,International,132.377972465582
LĀNA'I,11,2021,Total,4347.418540090696
LĀNA'I,10,2021,Domestic,4408.5519106863
LĀNA'I,10,2021,International,7.03024227365333
LĀNA'I,10,2021,Total,4415.582152959954
LĀNA'I,9,2021,Domestic,3906.7220215206366
LĀNA'I,9,2021,International,7.8522372528616025
LĀNA'I,9,2021,Total,3914.574258773498
LĀNA'I,4,2022,Domestic,5561.722577503302
LĀNA'I,4,2022,International,840.9250139808386
LĀNA'I,4,2022,Total,6402.647591484092
LĀNA'I,8,2022,Domestic,5404.194596180211
LĀNA'I,8,2022,International,210.42270255273158
LĀNA'I,8,2022,Total,5614.61729873296
LĀNA'I,12,2022,Domestic,5056.279741144497
LĀNA'I,12,2022,International,1231.2351300775154
LĀNA'I,12,2022,Total,6287.514871221944
LĀNA'I,2,2022,Domestic,4321.629557928985
LĀNA'I,2,2022,International,447.7411938996434
LĀNA'I,2,2022,Total,4769.370751828635
LĀNA'I,1,2022,Domestic,3685.717529128409
LĀNA'I,1,2022,International,189.82263377292668
LĀNA'I,1,2022,Total,3875.5401629013277
LĀNA'I,7,2022,Domestic,5691.5307067047215
LĀNA'I,7,2022,International,481.02416448980233
LĀNA'I,7,2022,Total,6172.554871194471
LĀNA'I,6,2022,Domestic,5642.265843672515
LĀNA'I,6,2022,International,433.08747902160405
LĀNA'I,6,2022,Total,6075.353322694131
LĀNA'I,3,2022,Domestic,5074.737371110084
LĀNA'I,3,2022,International,294.19202395792627
LĀNA'I,3,2022,Total,5368.929395068027
LĀNA'I,5,2022,Domestic,5264.535569470689
LĀNA'I,5,2022,International,417.92893293076986
LĀNA'I,5,2022,Total,5682.464502401405
LĀNA'I,11,2022,Domestic,4637.008227881529
LĀNA'I,11,2022,International,1144.4707647781543
LĀNA'I,11,2022,Total,5781.478992659671
LĀNA'I,10,2022,Domestic,5170.701085679431
LĀNA'I,10,2022,International,1130.9757387312782
LĀNA'I,10,2022,Total,6301.676824410636
LĀNA'I,9,2022,Domestic,4863.298614651777
LĀNA'I,9,2022,International,820.9487481466188
LĀNA'I,9,2022,Total,5684.247362798375
MAUI ,4,1990,Domestic,
MAUI ,4,1990,International,
MAUI ,4,1990,Total,
MAUI ,8,1990,Domestic,
MAUI ,8,1990,International,
MAUI ,8,1990,Total,
MAUI ,12,1990,Domestic,
MAUI ,12,1990,International,
MAUI ,12,1990,Total,
MAUI ,2,1990,Domestic,
MAUI ,2,1990,International,
MAUI ,2,1990,Total,
MAUI ,1,1990,Domestic,
MAUI ,1,1990,International,
MAUI ,1,1990,Total,
MAUI ,7,1990,Domestic,
MAUI ,7,1990,International,
MAUI ,7,1990,Total,
MAUI ,6,1990,Domestic,
MAUI ,6,1990,International,
MAUI ,6,1990,Total,
MAUI ,3,1990,Domestic,
MAUI ,3,1990,International,
MAUI ,3,1990,Total,
MAUI ,5,1990,Domestic,
MAUI ,5,1990,International,
MAUI ,5,1990,Total,
MAUI ,11,1990,Domestic,
MAUI ,11,1990,International,
MAUI ,11,1990,Total,
MAUI ,10,1990,Domestic,
MAUI ,10,1990,International,
MAUI ,10,1990,Total,
MAUI ,9,1990,Domestic,
MAUI ,9,1990,International,
MAUI ,9,1990,Total,
MAUI ,4,1991,Domestic,141797.06873272537
MAUI ,4,1991,International,35461.34142196555
MAUI ,4,1991,Total,177258.4101546909
MAUI ,8,1991,Domestic,162798.61376817463
MAUI ,8,1991,International,41539.427403215996
MAUI ,8,1991,Total,204338.04117139062
MAUI ,12,1991,Domestic,124907.37067633813
MAUI ,12,1991,International,45866.78057415786
MAUI ,12,1991,Total,170774.15125049598
MAUI ,2,1991,Domestic,110464.88155877923
MAUI ,2,1991,International,29749.97438430595
MAUI ,2,1991,Total,140214.8559430852
MAUI ,1,1991,Domestic,119233.37198221943
MAUI ,1,1991,International,47764.28077213211
MAUI ,1,1991,Total,166997.65275435153
MAUI ,7,1991,Domestic,158444.45159476026
MAUI ,7,1991,International,44384.04787207273
MAUI ,7,1991,Total,202828.499466833
MAUI ,6,1991,Domestic,154137.11413968258
MAUI ,6,1991,International,41483.7452564766
MAUI ,6,1991,Total,195620.85939615918
MAUI ,3,1991,Domestic,145683.62483126385
MAUI ,3,1991,International,37206.41788662157
MAUI ,3,1991,Total,182890.04271788543
MAUI ,5,1991,Domestic,140977.25013735046
MAUI ,5,1991,International,32045.0050488895
MAUI ,5,1991,Total,173022.25518623996
MAUI ,11,1991,Domestic,127071.57624158652
MAUI ,11,1991,International,44900.465512524985
MAUI ,11,1991,Total,171972.0417541115
MAUI ,10,1991,Domestic,138533.48236971957
MAUI ,10,1991,International,40802.22707590475
MAUI ,10,1991,Total,179335.70944562432
MAUI ,9,1991,Domestic,129780.60275435432
MAUI ,9,1991,International,33986.83232841711
MAUI ,9,1991,Total,163767.43508277144
MAUI ,4,1992,Domestic,139955.78015939047
MAUI ,4,1992,International,38770.524763922156
MAUI ,4,1992,Total,178726.30492331262
MAUI ,8,1992,Domestic,151454.30287214232
MAUI ,8,1992,International,45891.84349245916
MAUI ,8,1992,Total,197346.14636460147
MAUI ,12,1992,Domestic,135012.57964259145
MAUI ,12,1992,International,62795.165904410824
MAUI ,12,1992,Total,197807.74554700227
MAUI ,2,1992,Domestic,134211.00409470405
MAUI ,2,1992,International,48439.651797626524
MAUI ,2,1992,Total,182650.65589233057
MAUI ,1,1992,Domestic,118195.63315288618
MAUI ,1,1992,International,47274.691044540814
MAUI ,1,1992,Total,165470.324197427
MAUI ,7,1992,Domestic,152829.4419285288
MAUI ,7,1992,International,47717.1709931661
MAUI ,7,1992,Total,200546.6129216949
MAUI ,6,1992,Domestic,144322.4749114052
MAUI ,6,1992,International,51835.648189455205
MAUI ,6,1992,Total,196158.12310086042
MAUI ,3,1992,Domestic,146208.79699190115
MAUI ,3,1992,International,42158.46297063698
MAUI ,3,1992,Total,188367.25996253814
MAUI ,5,1992,Domestic,134477.71731629447
MAUI ,5,1992,International,44261.30130300713
MAUI ,5,1992,Total,178739.0186193016
MAUI ,11,1992,Domestic,150912.68946168252
MAUI ,11,1992,International,50336.827918147916
MAUI ,11,1992,Total,201249.51737983042
MAUI ,10,1992,Domestic,164905.79332183095
MAUI ,10,1992,International,44079.90151888039
MAUI ,10,1992,Total,208985.69484071134
MAUI ,9,1992,Domestic,136272.15566639
MAUI ,9,1992,International,34700.505086693716
MAUI ,9,1992,Total,170972.6607530837
MAUI ,4,1993,Domestic,144108.15486187136
MAUI ,4,1993,International,48968.333263116896
MAUI ,4,1993,Total,193076.48812498825
MAUI ,8,1993,Domestic,148188.46127301015
MAUI ,8,1993,International,46588.9908306849
MAUI ,8,1993,Total,194777.45210369505
MAUI ,12,1993,Domestic,119632.10526016304
MAUI ,12,1993,International,45578.95314636168
MAUI ,12,1993,Total,165211.0584065247
MAUI ,2,1993,Domestic,137592.90926135515
MAUI ,2,1993,International,55790.670864229156
MAUI ,2,1993,Total,193383.5801255843
MAUI ,1,1993,Domestic,130680.41110935711
MAUI ,1,1993,International,56272.58451238439
MAUI ,1,1993,Total,186952.99562174152
MAUI ,7,1993,Domestic,152143.00959477297
MAUI ,7,1993,International,37939.08857226987
MAUI ,7,1993,Total,190082.09816704283
MAUI ,6,1993,Domestic,137996.49948496022
MAUI ,6,1993,International,42421.675609350554
MAUI ,6,1993,Total,180418.17509431078
MAUI ,3,1993,Domestic,149872.59172248948
MAUI ,3,1993,International,54138.403804026006
MAUI ,3,1993,Total,204010.99552651547
MAUI ,5,1993,Domestic,136961.45300085327
MAUI ,5,1993,International,34466.653027842316
MAUI ,5,1993,Total,171428.1060286956
MAUI ,11,1993,Domestic,127904.10711615416
MAUI ,11,1993,International,44023.74655455906
MAUI ,11,1993,Total,171927.85367071323
MAUI ,10,1993,Domestic,146795.2325416476
MAUI ,10,1993,International,44159.61007658662
MAUI ,10,1993,Total,190954.84261823422
MAUI ,9,1993,Domestic,120023.72093701296
MAUI ,9,1993,International,49881.86865606164
MAUI ,9,1993,Total,169905.5895930746
MAUI ,4,1994,Domestic,155192.42709316805
MAUI ,4,1994,International,35065.33521253318
MAUI ,4,1994,Total,190257.76230570124
MAUI ,8,1994,Domestic,168876.06992514536
MAUI ,8,1994,International,43485.98917929341
MAUI ,8,1994,Total,212362.05910443875
MAUI ,12,1994,Domestic,136413.50136464124
MAUI ,12,1994,International,50707.57721657086
MAUI ,12,1994,Total,187121.0785812121
MAUI ,2,1994,Domestic,142195.68859802608
MAUI ,2,1994,International,54180.06672562323
MAUI ,2,1994,Total,196375.75532364933
MAUI ,1,1994,Domestic,123418.88049811918
MAUI ,1,1994,International,60392.704936762275
MAUI ,1,1994,Total,183811.58543488145
MAUI ,7,1994,Domestic,168327.23532381255
MAUI ,7,1994,International,38069.88163341939
MAUI ,7,1994,Total,206397.11695723195
MAUI ,6,1994,Domestic,156686.18373779903
MAUI ,6,1994,International,37813.38159820692
MAUI ,6,1994,Total,194499.56533600594
MAUI ,3,1994,Domestic,165213.64046838766
MAUI ,3,1994,International,41839.81328101573
MAUI ,3,1994,Total,207053.4537494034
MAUI ,5,1994,Domestic,137489.9606010687
MAUI ,5,1994,International,39467.99901200093
MAUI ,5,1994,Total,176957.95961306966
MAUI ,11,1994,Domestic,143849.49153318704
MAUI ,11,1994,International,46357.258787901694
MAUI ,11,1994,Total,190206.75032108874
MAUI ,10,1994,Domestic,143231.2024766735
MAUI ,10,1994,International,35400.41780765225
MAUI ,10,1994,Total,178631.62028432573
MAUI ,9,1994,Domestic,122522.16999287468
MAUI ,9,1994,International,42612.15047057813
MAUI ,9,1994,Total,165134.3204634528
MAUI ,4,1995,Domestic,150365.3487691778
MAUI ,4,1995,International,33729.50231592271
MAUI ,4,1995,Total,184094.8510851005
MAUI ,8,1995,Domestic,161955.8904498103
MAUI ,8,1995,International,61657.57430247771
MAUI ,8,1995,Total,223613.464752288
MAUI ,12,1995,Domestic,129513.83363613741
MAUI ,12,1995,International,51948.63128848832
MAUI ,12,1995,Total,181462.46492462573
MAUI ,2,1995,Domestic,141956.9104701093
MAUI ,2,1995,International,32332.640215786145
MAUI ,2,1995,Total,174289.55068589543
MAUI ,1,1995,Domestic,133569.1177514952
MAUI ,1,1995,International,46862.50738992365
MAUI ,1,1995,Total,180431.62514141886
MAUI ,7,1995,Domestic,161319.00861530114
MAUI ,7,1995,International,66920.5076736576
MAUI ,7,1995,Total,228239.51628895872
MAUI ,6,1995,Domestic,154812.940966916
MAUI ,6,1995,International,39857.6925899549
MAUI ,6,1995,Total,194670.63355687092
MAUI ,3,1995,Domestic,154817.48435301153
MAUI ,3,1995,International,44453.68143235823
MAUI ,3,1995,Total,199271.16578536975
MAUI ,5,1995,Domestic,129916.31277161991
MAUI ,5,1995,International,31946.135731576087
MAUI ,5,1995,Total,161862.448503196
MAUI ,11,1995,Domestic,131751.23372987597
MAUI ,11,1995,International,51635.69635262313
MAUI ,11,1995,Total,183386.9300824991
MAUI ,10,1995,Domestic,142536.0657224726
MAUI ,10,1995,International,38984.13558574342
MAUI ,10,1995,Total,181520.201308216
MAUI ,9,1995,Domestic,119597.9968576973
MAUI ,9,1995,International,55832.504327526454
MAUI ,9,1995,Total,175430.50118522375
MAUI ,4,1996,Domestic,140775.4552970072
MAUI ,4,1996,International,39330.80400071152
MAUI ,4,1996,Total,180106.2592977187
MAUI ,8,1996,Domestic,164085.4418295968
MAUI ,8,1996,International,46936.61155964372
MAUI ,8,1996,Total,211022.05338924052
MAUI ,12,1996,Domestic,121633.57939817909
MAUI ,12,1996,International,54344.517749820574
MAUI ,12,1996,Total,175978.09714799968
MAUI ,2,1996,Domestic,144147.754808335
MAUI ,2,1996,International,58390.84720729984
MAUI ,2,1996,Total,202538.60201563485
MAUI ,1,1996,Domestic,126977.89118020161
MAUI ,1,1996,International,58352.814511523415
MAUI ,1,1996,Total,185330.70569172502
MAUI ,7,1996,Domestic,151863.1071238406
MAUI ,7,1996,International,80798.94461279658
MAUI ,7,1996,Total,232662.0517366372
MAUI ,6,1996,Domestic,160125.22303348707
MAUI ,6,1996,International,29149.020235106673
MAUI ,6,1996,Total,189274.24326859374
MAUI ,3,1996,Domestic,154007.87003030762
MAUI ,3,1996,International,43874.89865713826
MAUI ,3,1996,Total,197882.76868744587
MAUI ,5,1996,Domestic,135142.2413764197
MAUI ,5,1996,International,40327.877499756614
MAUI ,5,1996,Total,175470.1188761763
MAUI ,11,1996,Domestic,127877.14151624811
MAUI ,11,1996,International,47300.002584156224
MAUI ,11,1996,Total,175177.14410040434
MAUI ,10,1996,Domestic,130340.95406567576
MAUI ,10,1996,International,37187.67985982719
MAUI ,10,1996,Total,167528.63392550295
MAUI ,9,1996,Domestic,122850.26765192233
MAUI ,9,1996,International,44633.269820626854
MAUI ,9,1996,Total,167483.5374725492
MAUI ,4,1997,Domestic,148269.29890413885
MAUI ,4,1997,International,40804.64920058406
MAUI ,4,1997,Total,189073.94810472292
MAUI ,8,1997,Domestic,163608.50620520537
MAUI ,8,1997,International,43946.40594188702
MAUI ,8,1997,Total,207554.9121470924
MAUI ,12,1997,Domestic,128247.94681695102
MAUI ,12,1997,International,49248.77450170783
MAUI ,12,1997,Total,177496.72131865885
MAUI ,2,1997,Domestic,132964.35164492545
MAUI ,2,1997,International,52037.17494827332
MAUI ,2,1997,Total,185001.52659319877
MAUI ,1,1997,Domestic,128493.7496856794
MAUI ,1,1997,International,50289.10701400955
MAUI ,1,1997,Total,178782.85669968894
MAUI ,7,1997,Domestic,166063.67893571273
MAUI ,7,1997,International,56152.75018094314
MAUI ,7,1997,Total,222216.42911665587
MAUI ,6,1997,Domestic,158293.15871481053
MAUI ,6,1997,International,34401.22856709914
MAUI ,6,1997,Total,192694.38728190967
MAUI ,3,1997,Domestic,161528.55809978393
MAUI ,3,1997,International,51898.44284093801
MAUI ,3,1997,Total,213427.00094072195
MAUI ,5,1997,Domestic,129346.48748486424
MAUI ,5,1997,International,36406.36545234339
MAUI ,5,1997,Total,165752.85293720762
MAUI ,11,1997,Domestic,133214.2585680399
MAUI ,11,1997,International,43571.004818408306
MAUI ,11,1997,Total,176785.2633864482
MAUI ,10,1997,Domestic,148667.1371013131
MAUI ,10,1997,International,40466.84368568412
MAUI ,10,1997,Total,189133.9807869972
MAUI ,9,1997,Domestic,135541.37938578165
MAUI ,9,1997,International,27459.410850482815
MAUI ,9,1997,Total,163000.79023626447
MAUI ,4,1998,Domestic,159197.35087215848
MAUI ,4,1998,International,40900.732613145374
MAUI ,4,1998,Total,200098.08348530385
MAUI ,8,1998,Domestic,156723.57408673695
MAUI ,8,1998,International,44192.31557656225
MAUI ,8,1998,Total,200915.8896632992
MAUI ,12,1998,Domestic,127234.64998715198
MAUI ,12,1998,International,56592.22718360349
MAUI ,12,1998,Total,183826.87717075547
MAUI ,2,1998,Domestic,136929.05284006338
MAUI ,2,1998,International,51010.45380654275
MAUI ,2,1998,Total,187939.50664660614
MAUI ,1,1998,Domestic,128032.65924173011
MAUI ,1,1998,International,48871.0830575211
MAUI ,1,1998,Total,176903.7422992512
MAUI ,7,1998,Domestic,161950.19129677865
MAUI ,7,1998,International,42238.00654709874
MAUI ,7,1998,Total,204188.1978438774
MAUI ,6,1998,Domestic,158916.68056123317
MAUI ,6,1998,International,32802.48083071958
MAUI ,6,1998,Total,191719.16139195274
MAUI ,3,1998,Domestic,156128.3553877339
MAUI ,3,1998,International,48077.88077140829
MAUI ,3,1998,Total,204206.2361591422
MAUI ,5,1998,Domestic,141906.169926873
MAUI ,5,1998,International,38343.49359581392
MAUI ,5,1998,Total,180249.66352268693
MAUI ,11,1998,Domestic,125874.74990260694
MAUI ,11,1998,International,44190.559538872716
MAUI ,11,1998,Total,170065.30944147965
MAUI ,10,1998,Domestic,145953.35371077032
MAUI ,10,1998,International,36438.420283177766
MAUI ,10,1998,Total,182391.77399394807
MAUI ,9,1998,Domestic,126286.73121804667
MAUI ,9,1998,International,35120.85095818447
MAUI ,9,1998,Total,161407.58217623114
MAUI ,4,1999,Domestic,150269.6425469517
MAUI ,4,1999,International,37592.9715248353
MAUI ,4,1999,Total,187862.61407178701
MAUI ,8,1999,Domestic,171879.60458805575
MAUI ,8,1999,International,40093.74892464391
MAUI ,8,1999,Total,211973.35351269966
MAUI ,12,1999,Domestic,118700.83511681898
MAUI ,12,1999,International,42963.28678733461
MAUI ,12,1999,Total,161664.1219041536
MAUI ,2,1999,Domestic,145908.38978891345
MAUI ,2,1999,International,49706.95686830342
MAUI ,2,1999,Total,195615.34665721687
MAUI ,1,1999,Domestic,135097.62714289894
MAUI ,1,1999,International,44775.775058516665
MAUI ,1,1999,Total,179873.40220141562
MAUI ,7,1999,Domestic,182404.98735697917
MAUI ,7,1999,International,38076.398241815295
MAUI ,7,1999,Total,220481.38559879447
MAUI ,6,1999,Domestic,166209.5125467395
MAUI ,6,1999,International,31883.458929879558
MAUI ,6,1999,Total,198092.97147661907
MAUI ,3,1999,Domestic,167083.614772898
MAUI ,3,1999,International,44268.901870542206
MAUI ,3,1999,Total,211352.5166434402
MAUI ,5,1999,Domestic,142431.75283429024
MAUI ,5,1999,International,34817.28879126565
MAUI ,5,1999,Total,177249.0416255559
MAUI ,11,1999,Domestic,137058.74441564924
MAUI ,11,1999,International,37321.33708801991
MAUI ,11,1999,Total,174380.08150366915
MAUI ,10,1999,Domestic,164502.76622132031
MAUI ,10,1999,International,32942.0361695473
MAUI ,10,1999,Total,197444.8023908676
MAUI ,9,1999,Domestic,131940.05301560246
MAUI ,9,1999,International,31003.760023884573
MAUI ,9,1999,Total,162943.81303948702
MAUI ,4,2000,Domestic,159163.77759220477
MAUI ,4,2000,International,33884.85289237654
MAUI ,4,2000,Total,193048.6304845813
MAUI ,8,2000,Domestic,162274.0
MAUI ,8,2000,International,40257.632515152145
MAUI ,8,2000,Total,202531.63251515216
MAUI ,12,2000,Domestic,130107.0
MAUI ,12,2000,International,44895.70017908787
MAUI ,12,2000,Total,175002.70017908787
MAUI ,2,2000,Domestic,143963.73642535385
MAUI ,2,2000,International,47224.148123612795
MAUI ,2,2000,Total,191187.88454896666
MAUI ,1,2000,Domestic,118044.0
MAUI ,1,2000,International,39513.06524926535
MAUI ,1,2000,Total,157557.06524926535
MAUI ,7,2000,Domestic,175156.0
MAUI ,7,2000,International,34416.60318588801
MAUI ,7,2000,Total,209572.603185888
MAUI ,6,2000,Domestic,171703.45233024302
MAUI ,6,2000,International,33651.1279699293
MAUI ,6,2000,Total,205354.58030017233
MAUI ,3,2000,Domestic,166265.77759476815
MAUI ,3,2000,International,41340.22548662641
MAUI ,3,2000,Total,207606.00308139456
MAUI ,5,2000,Domestic,147758.78237647953
MAUI ,5,2000,International,33621.22697925697
MAUI ,5,2000,Total,181380.0093557365
MAUI ,11,2000,Domestic,131589.0
MAUI ,11,2000,International,38027.247410691736
MAUI ,11,2000,Total,169616.24741069175
MAUI ,10,2000,Domestic,146589.0
MAUI ,10,2000,International,36126.94047511154
MAUI ,10,2000,Total,182715.94047511154
MAUI ,9,2000,Domestic,131205.0
MAUI ,9,2000,International,39474.342371202954
MAUI ,9,2000,Total,170679.34237120295
MAUI ,4,2001,Domestic,149516.0
MAUI ,4,2001,International,39740.074680641155
MAUI ,4,2001,Total,189256.07468064115
MAUI ,8,2001,Domestic,162198.0
MAUI ,8,2001,International,41864.24904610125
MAUI ,8,2001,Total,204062.24904610123
MAUI ,12,2001,Domestic,119787.0
MAUI ,12,2001,International,25888.19655294659
MAUI ,12,2001,Total,145675.19655294658
MAUI ,2,2001,Domestic,132710.0
MAUI ,2,2001,International,44451.146028167255
MAUI ,2,2001,Total,177161.14602816725
MAUI ,1,2001,Domestic,125803.0
MAUI ,1,2001,International,51328.81946335295
MAUI ,1,2001,Total,177131.81946335296
MAUI ,7,2001,Domestic,172917.8
MAUI ,7,2001,International,38645.67454016755
MAUI ,7,2001,Total,211563.47454016755
MAUI ,6,2001,Domestic,163837.6
MAUI ,6,2001,International,34617.00043419942
MAUI ,6,2001,Total,198454.60043419944
MAUI ,3,2001,Domestic,157765.0
